"salary","age","elevel","car","zipcode","credit","brand"
0.500025277487713,0.693385536225795,"3","3","0",0.771360818718652,"1"
1.16581632753524,0.126811701451536,"1","6","0",-0.660716449389594,"0"
-1.69136157938041,0.806700303180646,"2","11","2",0.335547481645784,"1"
0.337633552058573,-1.62956718634866,"1","1","2",-1.18057327391297,"1"
-1.22948971318851,-0.32644736636787,"2","10","3",-1.1296707036109,"1"
-0.935101735511315,-0.439762133322722,"4","8","2",1.48213235329617,"1"
0.142760121784469,-1.23296550200668,"2","17","0",-1.7109995513548,"0"
0.0683749080384949,-0.383104749845296,"1","12","4",-1.23839727140077,"0"
-1.27765011942403,-1.00633596809698,"2","6","2",-0.918791306670441,"1"
-0.903550425503782,1.25995937100005,"1","18","6",0.0824968577262924,"0"
-0.491664684484562,1.65656105534203,"1","20","6",0.971157074660601,"0"
-0.146826386623056,-0.439762133322722,"2","5","2",-1.27907930187049,"0"
1.38751699899696,0.410098618838666,"4","12","8",1.15324822622049,"1"
-1.10236755783523,-1.11965073505183,"0","6","2",-0.397831599721336,"1"
0.312443411444665,0.126811701451536,"4","19","5",-0.684751900231413,"0"
-0.89903673077781,-1.11965073505183,"0","15","5",-1.10142322485717,"0"
-1.33067681045473,0.466756002316091,"4","16","1",1.02673275562993,"1"
1.20977473387191,-1.17630811852926,"0","15","0",0.160027286966236,"1"
0.292514972902023,0.410098618838666,"1","14","6",1.61919554665912,"0"
0.313863286641556,0.183469084928962,"1","18","4",1.00627504695243,"0"
0.823574818736507,0.863357686658072,"3","19","8",-1.22177771043457,"1"
0.419311191512305,1.1466446040452,"4","4","6",1.48385771099856,"1"
1.1731025740285,-1.17630811852926,"2","12","0",-1.02921966641448,"1"
0.72796380319842,-1.45959503591639,"1","2","2",0.486844392591752,"1"
-0.956608702688996,-0.666391667232425,"2","9","4",0.884106781200684,"1"
-0.0395118204196717,1.59990367186461,"4","19","3",-0.254010401715672,"1"
-1.66647624760796,0.126811701451536,"1","14","7",-1.10632823459641,"1"
0.800819070615066,-0.439762133322722,"3","12","8",1.46530611640194,"0"
1.47800318182641,0.580070769270943,"4","3","4",1.63834425561137,"1"
-1.36493123355172,1.3732741379549,"4","20","6",-0.8565191578163,"0"
-1.58891030558572,-1.68622456982609,"4","3","7",0.239699834109291,"1"
0.578811292775776,1.59990367186461,"3","2","5",0.95362720729402,"1"
-1.4615321319134,0.410098618838666,"4","4","4",-0.422606776979581,"1"
1.43584312134909,1.08998722056778,"0","13","4",-1.7109995513548,"1"
-0.0949355897099966,-1.06299335157441,"4","14","8",0.563283890068708,"0"
-0.81053450839369,-1.23296550200668,"4","7","4",1.48689584022089,"0"
0.213616214102381,-0.269789982890444,"3","3","8",-1.40652905117974,"0"
1.1954812565528,-0.213132599413019,"0","1","1",0.200977005092496,"1"
0.606391819045564,-1.68622456982609,"2","7","1",-1.26903190956078,"1"
-0.148284401767078,0.0701543179741106,"3","4","5",0.548773908359987,"0"
0.60653235736647,-0.439762133322722,"3","3","3",-0.974780527982097,"0"
-0.293635789559673,-1.00633596809698,"4","17","8",1.73283695334582,"0"
0.0688557288617038,-1.34628026896153,"1","4","8",1.68388640456434,"0"
1.11791209299976,-0.609734283754999,"0","18","1",-0.559943099470053,"1"
-1.39961007962281,-0.553076900277574,"3","8","8",1.23781995658723,"1"
0.918336233342187,-1.06299335157441,"1","7","4",-0.10919583220736,"1"
1.21239266408156,1.3732741379549,"3","16","6",-0.53357767506599,"1"
0.521135652792837,1.54324628838718,"1","19","2",0.421716020991028,"1"
0.577610494388876,0.466756002316091,"2","4","8",-0.759615809990671,"1"
-1.37335736816146,1.1466446040452,"2","2","1",1.29854862109855,"0"
1.47344115672104,0.0134969344966848,"2","13","6",0.197594353092357,"1"
0.253597607949256,-0.893021201142128,"1","5","2",1.09926294072986,"0"
0.806325713400459,0.410098618838666,"0","1","4",-0.707706950944763,"0"
-0.778050047988872,1.20330198752263,"4","17","6",1.58281260949988,"0"
-1.0563153366145,-1.23296550200668,"4","16","6",0.232507733636602,"1"
-1.52134111457391,-1.28962288548411,"1","17","1",-0.630448187511227,"1"
0.711959804549723,-0.0998178324581669,"0","18","5",0.412868773942717,"0"
-0.889569670849922,0.863357686658072,"3","3","4",0.689751605750777,"0"
0.67486783110939,1.65656105534203,"0","15","5",1.73312427965482,"1"
0.0331466321542491,-1.57290980287124,"4","10","4",-0.284337858762185,"0"
1.55635292486213,1.71321843881946,"4","11","8",-0.817504294473877,"1"
-0.954214599596907,-0.32644736636787,"4","3","2",1.73860232194101,"1"
-1.46994370512974,1.31661675447748,"2","18","7",0.539659580716079,"0"
1.08752180695745,-1.34628026896153,"2","2","1",-0.930216208695499,"1"
0.934433709630366,0.126811701451536,"2","18","3",-1.03307176686847,"0"
-1.14246425419274,0.580070769270943,"3","15","5",-1.31004967398166,"1"
1.00659546710991,-0.723049050709851,"1","20","8",-0.138635742567734,"1"
0.994998848962055,-0.0431604489807411,"4","6","7",0.376146750578214,"0"
-0.773216357318342,0.410098618838666,"1","19","0",-1.43113327410323,"1"
0.767914454088918,0.0134969344966848,"0","15","1",0.676373797865199,"0"
0.352765258658688,1.1466446040452,"0","3","4",-0.495900063688157,"1"
-1.03291061229203,-1.28962288548411,"1","7","3",1.44328034151867,"1"
-1.67084541372288,-1.11965073505183,"2","10","3",-0.104551228222082,"1"
-1.41816263205639,1.42993152143233,"3","6","7",-0.419637367276172,"0"
-0.730449498295579,0.976672453612924,"2","11","8",-0.0163531314828537,"0"
-0.208063496855062,0.75004291970322,"0","16","6",-0.926673442734491,"0"
-1.19884276828265,0.580070769270943,"1","18","6",-0.625265854066576,"0"
-1.26529058709911,-1.28962288548411,"1","13","2",0.246433839181852,"1"
-1.20888674421667,-0.269789982890444,"1","7","8",-0.585219836422108,"1"
1.51678600992035,0.693385536225795,"3","15","1",-0.871188666363652,"1"
0.993581325077341,0.410098618838666,"0","4","7",1.00394208534504,"0"
-1.71216588091442,1.48658890490976,"4","16","6",0.567097609148377,"1"
1.60502921418155,0.580070769270943,"4","12","7",-0.857265824141775,"1"
-0.233035735785254,-1.45959503591639,"2","1","3",0.95368604094389,"0"
0.5601234577709,0.806700303180646,"3","4","0",0.915821592919316,"1"
-0.458532949639584,0.693385536225795,"2","19","8",-0.855092435597683,"0"
1.11470236114474,1.31661675447748,"3","13","5",-0.301410213711356,"1"
-1.53322160995757,1.31661675447748,"0","7","4",-0.502324147559456,"1"
0.759503249357839,0.806700303180646,"0","17","8",-1.37384831740645,"1"
0.65436552537222,-0.609734283754999,"2","16","5",-0.0759882045881388,"0"
0.448342076856575,1.59990367186461,"1","2","1",-0.546449878944521,"1"
1.1805425962322,-0.893021201142128,"0","19","8",0.140156428698947,"1"
-1.02443307359005,0.976672453612924,"0","11","5",-1.55080817865968,"0"
-0.709192720164255,-0.779706434187277,"1","8","5",-0.997707642439637,"0"
-0.266005353006715,0.410098618838666,"3","3","6",-0.662912944056954,"1"
1.72212217645622,-1.51625241939381,"0","11","8",0.250744383031799,"1"
1.38336520581191,1.3732741379549,"0","12","3",-1.7109995513548,"1"
0.479639750586412,-1.45959503591639,"0","18","5",-1.36608238759777,"1"
-1.16389913441996,-0.269789982890444,"2","5","7",-0.0304756594285296,"1"
-0.962157571872811,-1.51625241939381,"0","13","8",-1.49756267429617,"0"
0.523018143627407,-1.68622456982609,"2","8","6",1.49594421975602,"1"
1.43933013108335,-0.723049050709851,"2","16","0",1.65573240712371,"1"
0.906571852408301,1.25995937100005,"4","17","5",0.748076560079966,"1"
-0.372916890633703,0.920015070135498,"1","7","0",1.73860232194101,"0"
0.122086741662175,-0.723049050709851,"1","20","6",0.790731711008196,"0"
1.16918098214686,-1.00633596809698,"3","14","4",-0.0802180643200313,"1"
-1.53312661122362,-1.51625241939381,"2","3","8",0.0453847354440272,"1"
-0.112270908677954,1.59990367186461,"4","19","3",1.58259195364629,"1"
-0.451621003382057,1.25995937100005,"2","2","2",-0.652200366880802,"0"
-0.421949435271907,0.75004291970322,"1","3","6",0.650824063560414,"0"
0.575404957738512,1.54324628838718,"3","18","4",-1.03251832812914,"1"
-1.29541862050728,1.54324628838718,"4","20","4",-1.55072140102689,"0"
1.35197310077835,-0.836363817664703,"1","13","7",0.572196593312565,"1"
-1.09301560968513,0.466756002316091,"3","2","5",0.216904466156576,"1"
1.11552217066576,-1.68622456982609,"2","5","2",-1.27577593627872,"1"
1.17331119073116,0.75004291970322,"0","15","6",1.66692018558576,"1"
-1.70209696348151,-0.213132599413019,"3","7","5",0.485274159346082,"1"
-1.60553885073637,-1.28962288548411,"0","9","8",0.298859812176417,"1"
0.124041073613761,0.410098618838666,"4","6","6",1.21895719410322,"0"
-0.0586333376837526,-1.06299335157441,"3","12","1",0.454391857295541,"0"
-0.712028575899223,-0.0431604489807411,"4","1","6",-0.904452456950972,"1"
-1.44072555509544,0.976672453612924,"1","6","0",0.361384702321089,"0"
1.46696191150817,1.54324628838718,"0","13","2",-0.815660872077612,"1"
0.985550876094217,0.806700303180646,"0","16","1",-1.25142428616721,"1"
-0.564345596646173,-1.57290980287124,"2","18","2",-0.835280510328797,"0"
-1.17477739014048,0.693385536225795,"1","9","5",0.929703185491913,"0"
0.562039597058914,0.0701543179741106,"4","4","5",0.329868568352588,"0"
1.13369446537606,0.693385536225795,"4","18","1",-1.05955480468949,"1"
-1.22774367793225,0.126811701451536,"1","4","5",0.766501421823131,"1"
0.315172881959501,1.31661675447748,"1","18","2",-1.53378213233892,"1"
0.328753305582245,-1.57290980287124,"4","5","3",0.982778931704615,"1"
1.06519024074498,0.523413385793517,"2","17","6",-0.100722533040841,"1"
1.47222419372518,0.806700303180646,"4","11","2",0.20984177059896,"1"
1.24593017988391,-1.34628026896153,"3","3","1",1.37773060587856,"1"
0.369231748438898,-0.439762133322722,"0","2","2",1.24378568150882,"0"
-0.56910911140342,0.466756002316091,"3","12","3",1.63483605742081,"1"
1.32725537125845,1.65656105534203,"3","20","6",-0.992034697647602,"1"
1.46856396677523,-0.383104749845296,"1","1","3",-0.0597426495260395,"1"
1.15529421613757,-0.779706434187277,"0","1","7",1.63154027191521,"1"
-0.302161533075271,1.31661675447748,"2","14","3",0.145285100136857,"0"
-0.151258996311503,-0.213132599413019,"0","15","5",-1.26517014435723,"0"
-0.121413000096967,1.48658890490976,"2","16","4",1.73860232194101,"0"
-1.15037181400126,0.580070769270943,"0","12","6",-0.247986358514733,"0"
0.178014993245254,-0.213132599413019,"3","5","7",1.13745505056821,"0"
0.308555060325005,-0.779706434187277,"1","8","7",-0.867309560080475,"1"
0.433553496797467,0.35344123536124,"2","13","7",-0.688965284664758,"0"
0.762589240628003,-1.06299335157441,"2","7","1",1.21811644126649,"1"
-1.06492835868708,0.636728152748369,"1","19","7",-0.192379791879996,"0"
-0.715025683542498,0.296783851883814,"2","10","2",1.73860232194101,"1"
0.755314758642829,1.1466446040452,"1","3","2",0.499158695808917,"1"
-0.760795908365237,-0.32644736636787,"0","16","1",-1.4533733102441,"1"
-1.61498033153486,-0.779706434187277,"2","12","4",0.382553419479416,"1"
0.923968259134193,-0.32644736636787,"0","3","6",0.265086391206743,"0"
0.0370513764973744,0.75004291970322,"4","5","2",1.1450968749472,"1"
-0.89000128816113,-1.40293765243896,"4","16","0",-0.89627293967839,"0"
1.16770175353643,-1.00633596809698,"4","15","1",-1.39295759251086,"1"
1.07553734415742,-0.32644736636787,"2","2","8",-1.63260272569671,"1"
-0.350494395449452,-1.34628026896153,"2","8","5",0.83097289746777,"0"
-0.197512972885565,0.126811701451536,"4","5","0",-0.751217127092512,"0"
0.268310916349132,0.863357686658072,"3","9","4",0.918165376617701,"1"
1.68650566465255,0.523413385793517,"2","20","0",-1.0845291030407,"1"
1.48693695747681,0.240126468406388,"1","5","4",1.73860232194101,"1"
0.484955888342595,-1.11965073505183,"0","16","8",-0.514785467289098,"1"
0.474051903290556,-1.45959503591639,"4","12","6",1.29309019462844,"1"
-1.49930953881431,-0.949678584619554,"1","17","3",0.838827841010173,"1"
0.795032500883089,-1.28962288548411,"3","4","3",1.22848518351545,"1"
1.01950055498699,-1.51625241939381,"4","11","0",1.45492824374674,"1"
-0.708910575948302,0.296783851883814,"0","1","8",1.0956181038091,"1"
1.35123681899985,-0.0998178324581669,"4","3","7",-1.51629491543595,"1"
0.271032104819814,-0.496419516800148,"4","3","0",-0.380979416301649,"0"
0.91952792158648,0.523413385793517,"0","3","4",0.528252966410392,"1"
-0.426618059642056,-0.496419516800148,"1","5","1",1.22873834427757,"1"
-0.658986035498586,-1.28962288548411,"0","1","2",1.55201027543005,"0"
1.38040678567799,1.20330198752263,"4","16","8",-0.329346110763459,"1"
-0.0954357126975245,-0.666391667232425,"4","4","4",1.06094422429348,"0"
0.87897857617737,0.580070769270943,"2","11","7",1.36683196338665,"1"
-1.54094748321717,-0.0431604489807411,"2","8","0",1.06753756081093,"1"
0.0259836772289284,1.08998722056778,"3","16","2",1.47102204530307,"1"
1.29693380467219,1.03332983709035,"3","7","3",-0.323927841798685,"1"
-0.952728293208336,0.580070769270943,"3","15","6",-0.347986209035668,"0"
1.56039229957616,-1.40293765243896,"1","16","1",-1.55800384477885,"1"
-0.709817458723585,1.20330198752263,"0","10","0",-1.05901682720374,"0"
1.39475901666179,-1.11965073505183,"0","11","8",-1.40190777526511,"1"
-0.886399261750604,-0.666391667232425,"2","1","1",-0.995534633351751,"1"
0.0476229804202873,-1.06299335157441,"2","5","1",-0.223247615261554,"0"
-0.208325373056741,-0.779706434187277,"0","19","8",-0.473025361101639,"0"
-0.0408475273295519,-0.0998178324581669,"1","4","3",-0.571787302672572,"0"
0.0102948998458017,-0.32644736636787,"1","12","7",-1.24960344762449,"0"
-0.107193478910244,1.71321843881946,"0","13","6",-0.0583255565260914,"1"
