"salary","age","elevel","car","zipcode","credit","brand"
0.584789898024162,0.748555840546079,"1","11","6",-1.40589174163849,"1"
-0.563633555983835,0.0682296096081844,"3","6","5",-1.4341955227554,"1"
-0.904415564493828,-1.68927982031471,"3","14","4",0.710511989604708,"0"
1.3712828632255,-1.46250441000208,"4","8","5",-1.16195695483401,"1"
-0.334726367617599,-1.17903514711129,"4","17","0",0.183701565510692,"0"
-1.25195051596988,-0.498708916173394,"1","5","4",1.67452793506934,"1"
-0.563252652981308,-0.101851948126289,"4","16","5",0.342883437575307,"1"
-0.715158680114121,0.124923462186342,"3","20","4",-0.150001190245914,"1"
-0.555682346698255,0.691861987967921,"2","6","3",0.0863679553373218,"0"
0.753791495519311,-1.46250441000208,"2","7","7",-0.351795890909839,"1"
0.972392081807015,0.0115357570300266,"2","2","8",1.13942057626798,"0"
0.0663832980110267,1.71235133437476,"3","7","5",-0.0440047464633991,"1"
-1.33761416169844,0.295005019920816,"0","15","6",-0.439619487629411,"1"
-1.26797322234471,-1.00895358937682,"3","9","6",-0.556841171395606,"1"
-0.653624680055311,0.46508657765529,"1","4","4",1.51302147552155,"1"
-1.38393955242096,-1.12234129453313,"4","20","1",-0.497204930684769,"1"
-1.0587185616662,-0.101851948126289,"3","1","5",0.762022015806703,"1"
0.200231980689453,-0.385321211017079,"0","2","0",-1.55935691730272,"0"
0.606855113985321,1.42888207148397,"0","16","2",-0.278804503853183,"1"
1.69131926923108,0.691861987967921,"2","9","1",0.879193732417329,"1"
-0.176801740620469,1.14541280859318,"3","8","0",-1.16242420278878,"0"
0.341660990776178,-1.63258596773655,"1","1","2",-1.18682450681333,"1"
0.170913720601849,0.408392725077132,"3","16","6",0.122206599394886,"0"
1.07860425145544,-0.442015063595236,"3","14","1",1.15433842643562,"1"
-1.23132030131965,-0.328627358438921,"2","10","3",-1.13611760641955,"1"
-1.2455748749636,0.124923462186342,"2","2","3",-0.271916837567275,"1"
-0.935831878823966,-0.442015063595236,"4","8","2",1.46564565757387,"1"
0.44051824292369,-1.34911670484576,"0","18","2",-1.55740952005867,"0"
1.02047845981097,-0.271933505860763,"0","17","3",-1.71521182118427,"0"
